Date,AAPL,MSFT,GOOGL,AMZN,JPM,JNJ,XOM,WMT,SPY
2019-01-24,101.05190260040582,100.99793122415134,95.34303310062415,102.88710251285136,97.01334573718341,101.56857436702657,99.45404640038879,99.61751962830327,99.99202740247568
2019-01-25,102.215361139368,100.26787100647334,96.26302720192614,103.34084586740684,97.81875155346368,103.45711602181235,99.27333373204755,98.96001817069823,99.20469437689341
2019-01-28,101.48117248879048,100.24495813748406,96.62213876485052,103.66320082696738,98.63561855800185,103.52157501370216,100.6965560003309,98.7622196768073,101.8385298390406
2019-01-29,102.13396044319525,99.48604612961074,95.6971877336793,104.18895506237958,98.47679281805058,104.27448651461208,101.19843312526959,98.74363748248986,101.07745151245844
2019-01-30,100.73278608027209,99.11672784430623,96.52298048438512,104.45215523789186,97.37308029947583,104.49749728234583,101.61835525553326,97.97137100565763,101.2750046839957
2019-01-31,100.83861314037563,98.10105987659976,96.89829201782304,105.05962410883501,98.42390010330972,105.59601302329375,100.35425027702965,97.15558763588167,101.81997074697784
2019-02-01,101.38003416657546,98.62895835169093,100.5411185066512,105.68071711621184,99.53543869229186,106.60549779277464,101.02434199458503,96.91503582905979,102.60409520400398
2019-02-04,100.69273560906353,98.4577171241979,100.13112016408672,105.81540183426222,101.78728719859984,104.79343081200577,101.73242141897572,95.4971059429011,102.19865418466827
2019-02-05,101.78505380656362,98.5668085179871,99.16615710119856,105.15517318504087,102.4942614618525,104.12475742726804,101.99169499472146,95.58601819548555,101.62214405421584
2019-02-06,103.920027978718,99.20858462055055,97.33522993712272,105.3932852481667,101.90627486243417,105.01933843369193,101.28139897732207,95.5301972150344,102.15927816355452
2019-02-07,104.82604471020326,98.13880107262843,97.07659047670735,104.97383361127089,101.32975868549153,106.83936911756469,101.72056436323192,94.44599269236174,103.10069439216656
2019-02-08,107.00277304716315,99.1504797704926,95.74070644949292,104.54687479840162,102.60137365600914,106.1804107289826,102.19913236440765,95.1874179832606,102.25272617775609
2019-02-11,106.99608967587595,96.20791167533638,94.86587096704949,104.34982837210893,101.44947368031958,107.88485191125375,100.87777367213133,94.83985567842309,102.43032781125476
2019-02-12,108.51745560449511,94.95888174849084,95.9622489246348,104.41211179971357,100.5632108318982,108.41114959295857,101.11824348674499,94.35065585294376,102.54917160196639
2019-02-13,108.17715095279883,95.10833519013889,96.61281767340273,106.04167024477744,99.4435589234445,110.67369758489451,99.31981160159256,94.26255139209894,103.17241095164206
2019-02-14,108.51900224055073,94.59765194744999,96.47123202114699,105.60161993178761,98.94075757903656,111.62155716403316,99.70527088328473,93.69423006005479,104.10519740208579
2019-02-15,108.88899850867726,95.37471295535815,97.09542749079183,104.83004763396595,98.46764818768202,112.46875578172552,100.33213173023007,93.72257671142272,104.27279991142524
2019-02-18,110.2666804537812,94.89050574287475,97.64748168552342,104.68228479279023,98.31446377081275,113.6993770707433,101.16829844260984,94.49302766953423,105.61983194904447
2019-02-19,110.34372506622123,95.55170414476746,97.41031636265528,105.05594186930082,98.24274631093914,113.86054928803627,101.78972405837466,93.8121700034493,107.78272094384343
2019-02-20,109.35443415644195,94.50894646993633,98.53139631163222,105.89769613923448,98.87325694635184,114.5958687964004,101.82884721552743,93.06669018065267,107.91389528769693
2019-02-21,108.71129729595891,95.43148133636898,98.44378553425841,105.1274351115907,98.62275208062876,115.10141280288417,101.33853453866375,92.3926178829937,108.2167619741546
2019-02-22,109.01771982475854,95.02294172698669,98.05561193093479,105.41088961436638,97.33112991061196,113.63758524854536,100.70325060755465,92.25257505528906,108.58942980862444
2019-02-25,110.60344557590322,95.84405810769124,97.95650066341786,105.44465957728065,96.46168311859084,113.67453111706551,100.47917695560444,92.58059849192797,107.79782409887233
2019-02-26,111.20313850469327,97.29090367236245,97.90482394632383,105.89860508338067,97.14134774916754,113.30102308048133,100.7425231819687,92.6379224186895,107.95132445494761
2019-02-27,110.44905230170102,97.36210768014658,98.41581021685184,107.41438361163355,98.07488979599454,115.68764684422436,100.06472569414046,93.45137452126792,108.19258625362222
2019-02-28,112.81463147194006,96.66964033017126,97.68683868879423,106.86115452854858,96.1743259677394,115.17191690284585,99.39920385663511,93.63107536326388,108.59682111646589
2019-03-01,114.88988987574984,97.59049066916751,97.20436436604223,106.01081846544193,96.6707272515479,113.80095464461968,101.18492292722196,94.72775036274369,108.17051691747415
2019-03-04,113.1016068781579,98.89641096788637,97.14777875999914,107.31167112061098,95.27283418335163,113.21485089687282,101.24054421200128,94.81720845774454,107.76534409215989
2019-03-05,113.82611413012931,97.9527170972029,97.0656886479867,107.48745053307967,95.78496243204661,114.03569089159527,100.220468299691,93.49938888195787,109.1288216702238
2019-03-06,114.24120443168353,97.31103069574002,98.54812034792357,107.65881692515808,96.9067344328825,114.16553619840553,102.24221752726224,95.1106843825206,108.92684874487722
2019-03-07,115.3524846048625,97.95523417480369,99.88078381731793,106.73503494353984,97.58576108334965,115.37072492609323,100.60743422023559,94.1002374679931,106.90147454427861
2019-03-08,115.11675437636993,98.67096384473949,101.35946449067399,106.86320774332683,99.14868207534457,113.93292583850206,99.05058731372354,94.09789662022018,107.34379155635023
2019-03-11,115.13875110716411,96.81047735779062,101.32479481952971,105.60687845992412,99.82796689278604,114.38545545382584,98.22391048907267,93.68893641953761,106.32793682586332
2019-03-12,115.12812868885413,97.73702682823851,100.4356186625376,106.16413054813987,99.37871042772514,113.58846824044011,98.17369733309837,92.82332798071776,105.82603511851542
2019-03-13,113.88928456921934,99.61824989416445,100.51933742140709,105.517257042317,99.62965188970833,113.52471753650026,98.01792450861883,93.41027194003138,106.63953792636069
2019-03-14,113.37648696755538,99.12725301521712,100.30856918877498,103.29855657606157,98.26251484910104,115.05799857548548,99.60315581406516,93.23732718116871,107.27571479473508
2019-03-15,113.76729171391071,102.10453054429607,101.42606561131919,103.22537403680363,97.42799689121408,113.38134207003887,99.84474201294374,92.61964840793713,105.89661200627386
2019-03-18,113.13089621042079,101.11691582176212,103.10749712579272,104.14096436103328,97.46937999835275,115.03552611665961,99.96773274890229,91.9148802631675,107.48544353678481
2019-03-19,113.76532148400118,100.18078210040433,102.97369568913237,103.33453038717208,96.25222098693861,116.10472187405574,101.83865556961595,90.75356107245936,108.11278510146893
2019-03-20,113.1245867224884,99.77059220664741,102.45011298557452,102.54560718218701,96.3445216483748,115.25428002407038,102.15030729738342,90.75585666616554,107.92290632428536
2019-03-21,112.21470871356998,99.27795037860253,103.23559988467134,103.08365780449556,95.50642336158937,115.42020438990237,102.92960114382143,89.38014896446275,108.53268947798433
2019-03-22,111.57007537660333,99.86458781166112,102.54499035438043,101.3912035564609,94.09591882737932,115.53040939982715,103.23411988747063,88.6639713399471,109.24417829828099
2019-03-25,109.88704596320791,99.85216588826579,101.42895524410119,100.81902371717825,94.18515231339035,114.65225045793707,102.91112062203176,89.55582685043338,108.70463449665301
2019-03-26,110.81360233717899,98.84134853536432,101.9889816073798,102.25284395570075,92.05697741992101,113.84907703992602,103.5255589079868,89.42887315303085,109.14108769301667
2019-03-27,110.2380819199249,98.9717267766331,101.88999718785641,103.43910805193029,92.32470413502523,114.26996135581888,103.17500836134361,89.0623022595481,108.75026829599967
2019-03-28,110.70506914351247,98.62810798207677,102.22046347401472,105.54039871218987,93.1343534015118,113.97545271676408,104.40494720590988,88.76391460821209,106.72929446184052
2019-03-29,109.71039378022272,96.948408873883,101.93245593245841,105.611560860453,94.66874983010639,114.38526537442857,104.24112821035708,89.50704582367655,104.57477916763361
2019-04-01,110.00991063469941,97.7059991696158,100.56849829580364,106.81253654100156,95.01952957108067,113.99426835441461,104.91872287673809,91.4939982471873,104.80703318662343
2019-04-02,110.32338566301239,97.33147380198767,99.81403412578216,107.70771749851902,94.30113381940018,114.12843156219772,104.49848189127191,91.9549985459904,105.19057349618404
2019-04-03,111.46601580403458,96.91198608532787,99.60961713319941,106.76955188424209,93.95303562479332,114.59332556787878,105.3012630697314,91.20280633913028,106.11152825356065
2019-04-04,112.95949771591263,97.33998003418584,101.44256446690778,106.04474953931661,92.90097630143222,112.7397691397701,106.85381699184941,91.81437191038614,106.10885154218828
2019-04-05,113.3153661072912,96.35843413173775,103.86614002464624,106.22741238528211,93.04356632565015,113.57235069772713,107.39426842671915,92.05482719477943,105.37192000799568
2019-04-08,113.87823223689392,98.13640389128395,105.24763262312567,107.89261150037588,92.64150917892744,112.57157013066728,107.32034490718168,92.14937468363577,106.52027312796248
2019-04-09,112.12759363037561,99.61485293850834,105.14316998970095,107.51202991758666,91.80564765798371,110.88041437252024,108.21245495435339,92.25935508462919,105.28240806264697
2019-04-10,110.81920698933132,99.34895118650337,106.86792392176277,107.30227372957192,90.5561817769997,110.6785682471322,107.98793141941327,89.98297668016255,105.28103537163192
2019-04-11,110.63295179405388,100.05469074941023,108.80580731418854,108.5048506845765,90.37156684774891,109.58215389367334,110.70128408277817,90.0783697158415,105.34755392490709
2019-04-12,110.6630524048923,100.29227459678066,108.71183125228951,107.9722535236413,89.95075560287458,109.60303245383538,110.18938397134232,89.5184103652313,105.5062921685412
2019-04-15,110.4519641074783,101.77862046398873,106.07552296358871,109.14617649929623,91.06165084503701,107.53037290820929,109.88808782334192,89.24938414078106,104.16444550686485
2019-04-16,109.6979890354474,100.76651536564403,107.90041523350887,110.17052386154977,92.2084546357509,108.32029216245442,108.77634875668616,88.85255136448744,104.69957012612296
2019-04-17,108.49271341840621,101.49842828807027,107.70950762105302,109.83592470240748,92.87641750925182,108.83036658125995,108.46018188332923,89.8761765177325,103.6873295251431
2019-04-18,109.1805635192691,102.11989800793555,107.44863507178297,110.2300258011638,91.83080918710365,109.839656559511,108.32499889333498,89.4780763491907,104.77258344458991
2019-04-19,108.5105751903576,100.82021542033266,105.932718024244,110.91848718260904,90.7718243779397,111.73197033314987,106.26793288134459,90.96944166226642,105.03420478359126
2019-04-22,108.46567705355892,100.35258993701063,106.38617547713713,110.93450335876386,91.76896385596682,111.90857362350401,106.47218653802307,90.70276409168765,105.03020457257605
2019-04-23,108.83600802154845,98.79335165669869,105.09203435691947,111.77223145110283,91.96321707845264,111.77006298078828,106.54399261657753,91.04666435209924,104.54814905627367
2019-04-24,108.092565431567,99.0258448624712,104.17703693641722,112.26035578565596,90.54081829165645,112.9187302443631,107.0743660137136,91.31284098338978,105.57623291051601
2019-04-25,109.86201855512145,100.02956291595639,102.43178897874627,110.96667299718473,90.05285711894469,113.0030597564797,107.65320766146793,90.73414882590505,105.81561082264406
2019-04-26,109.13520253750552,99.50296784964901,101.12985717989392,110.05785463748745,88.95446239143378,112.02182970037894,108.78473264923538,89.9687882568606,108.5348946926565
2019-04-29,109.69995091613657,99.72675624900802,100.36310774781919,110.84396427972838,88.51617592063175,112.2071419408383,111.5041181996824,89.9321171907408,109.77483830985351
2019-04-30,109.02797788858942,99.743650379169,102.10760214616974,110.24434310457514,90.09019572206407,113.01655042290828,110.96853728838462,90.51637954233097,110.8437020379452
2019-05-01,109.72531199939004,98.3238054676812,101.45916271702957,110.04180862998909,90.07187956320074,113.73817222255332,111.2106143345815,89.426137531828,111.29826295473258
2019-05-02,110.41539504838653,98.8947043771831,102.55187803328873,110.96781404733021,90.50877952255314,113.71963399583697,109.53358606832904,89.83480791382753,111.57266865908466
2019-05-03,110.75446795553314,97.75765930955629,101.56040793861403,112.13366024472091,90.52020597506599,114.51154465676063,109.61769451799344,89.90501150580641,112.62256148596958
2019-05-06,110.27084717577236,97.8954240981717,101.16832185035403,111.73007874817213,90.30128532459464,114.80954344181666,109.17750659736218,91.02365932588137,111.730399220227
2019-05-07,110.13135782777788,97.53826279385953,102.61235437450915,111.99376716452409,91.23163470497467,113.26581318276779,109.50809203376141,91.83795691486458,111.87322720407857
2019-05-08,111.30138016737949,97.11121066956623,104.03999786478524,114.51041331880272,90.96485349356178,112.84642033762722,111.07788687733861,93.26559097855305,111.37754846651575
2019-05-09,110.91579018455381,96.90142350477018,102.77802410135656,113.57748825770872,90.15090317450941,112.08671100714909,111.09702264899664,93.51897540646125,113.0778613494595
2019-05-10,109.92933029146232,97.85582105571181,102.62171446643767,113.58119229309274,90.77295719667589,110.95936478208017,111.55495393660209,93.71302497209332,113.66208126075136
2019-05-13,110.28523932136225,100.20274537648429,102.05618305333132,113.06925218307909,90.28517649220727,110.43369391976118,110.94056280374802,94.81923949422449,115.25560919240307
2019-05-14,109.74692668961978,99.46746107949153,102.5630707976203,112.53704596172844,90.87218257064133,110.70098395349635,109.41764348882236,96.26404519429434,117.28675098283676
2019-05-15,109.16786460997807,99.15329936962597,102.89191910723609,112.94972232076796,91.48514327309557,112.88023344485461,109.28948176892985,95.5884203509728,115.82592967323994
2019-05-16,108.47070105879526,99.17184074020375,104.70387065205668,112.45485108888833,91.7246530634144,112.91916331733547,110.57891387784997,97.94723876587831,115.30401160227275
2019-05-17,108.02420605672177,100.205242072877,105.43338746982008,114.49161186246242,92.2782796671161,112.5927360695473,111.25341112323022,99.02825543681263,116.25953321839356
2019-05-20,108.59752543729175,101.27095340662724,106.65807530868585,116.05471214503741,92.89209241447278,112.47130081891548,111.46346804782748,100.2137751760599,115.4232412114163
2019-05-21,109.03100120700753,100.94571825821994,106.74040583065563,117.52392982656264,93.10652235359625,112.57693666878572,110.09542212798713,100.97339733293165,116.18746717739035
2019-05-22,111.33827530840723,100.70291014064891,107.01516451933335,117.86011147818445,94.5519833647543,112.53186334349114,110.44127914357473,101.60585602274583,116.45073097369564
2019-05-23,110.92504369444151,100.93822302292106,108.16041134067989,116.78081098760529,94.71820469006819,111.84577253630721,111.75132591974237,100.20403007070794,115.89527231230572
2019-05-24,111.37679566604149,102.49371586696331,108.14729427168916,116.22786584371137,96.46511887850374,110.38104730255272,109.50818935726278,100.67184359770864,115.4044588926867
2019-05-27,110.36237452316135,103.23364603331629,108.45093231920566,115.66783394072164,95.35280420110588,111.35044532023544,110.23816468297363,100.62784715279017,117.49456431775174
2019-05-28,109.30672428526789,101.80711253782746,107.7980875157482,115.67584452024052,95.62010323518881,111.15247712560254,110.66081137212358,99.4945724118102,119.16801219890327
2019-05-29,109.27653185339044,102.93908676816959,108.20183952244193,116.23427282779694,96.18437068520947,111.67952376697667,111.39059838134709,100.80242419903706,119.44921656806773
2019-05-30,110.06610224147487,102.90327816209968,109.73915109622195,115.55151424554946,97.88410385669026,111.69298676699167,109.94974248132282,100.97499156192595,118.7423454917232
2019-05-31,110.99936156999341,102.32180349266817,109.3321130859703,113.56347817380244,97.51539589313096,109.21849432992165,108.37060709263106,101.75399851577896,119.68713088629661
2019-06-03,111.50223613843573,101.44184893542617,109.33748908475127,113.61640645209255,96.50209854140101,110.83650523030198,109.32741578679395,101.59255001329619,119.77741467893452
2019-06-04,111.77787892370101,99.55329573798667,109.13697254521031,112.94305723521789,95.64087918253502,110.59778276294536,111.25598700447776,102.26071705185569,119.19228251623879
2019-06-05,112.4404869673342,100.92884890732834,110.14973740336744,113.06323087324111,95.10555282894163,111.3855528261181,111.72626562325907,103.18096439683815,119.96977282495962
2019-06-06,113.61794017690453,100.46991253921193,111.58525227019733,113.33118447247573,97.03742504199401,110.71788826579609,113.63086165366036,103.42580168045028,119.29322004693843
2019-06-07,113.15619563842489,100.21634583373226,112.08941315718492,113.94942381628073,96.56108118707508,110.7477718157654,116.01247066449297,105.1805305371638,119.84597390241527
2019-06-10,113.25344979544856,100.38025221723844,112.79748971193304,112.90990704157475,96.3747072333406,109.06986630571089,116.50917147159186,105.87865127575023,119.35970734656117
2019-06-11,115.0079208107887,99.27394004742571,111.3030924256257,113.20621739312897,97.38166446155802,110.8746488157933,116.06309275098432,107.01684102802848,119.3759567898994
2019-06-12,114.87790031673516,100.15639372798253,112.04727879455127,111.58823044871423,98.79924252021088,112.38617265073461,115.43677002066384,107.47155487189157,119.9945062204656
2019-06-13,115.21880393096524,99.6867736471969,111.39413411065256,111.61708383410046,99.95011240605338,113.02143030176815,115.0907512066072,108.3122299390424,116.86620839335326
2019-06-14,116.53454807839987,98.11048647375829,111.06881065149679,110.49764772123297,98.78419235305705,114.32510998059533,114.64055183362147,108.72178935091472,116.87282814036078
2019-06-17,117.11957145651391,98.23083373732459,109.7853162146972,111.59855141663566,98.37355661522399,112.71222794521884,114.23483538449078,110.32969111631634,117.87447004035066
2019-06-18,116.79274318378833,97.95615495607686,109.50690673359472,113.86704475113973,98.77860030160613,113.22776694587213,115.4100631566124,110.63421735718251,117.64510722891866
2019-06-19,116.63455750010439,97.93886053050166,109.52314594198353,114.70997043771969,98.87652284017481,114.07136083000864,115.37974891594077,110.77182481540426,115.50239955068926
2019-06-20,117.70765956587891,98.30918096507789,110.61616265313103,111.6690856698025,100.89749633868614,113.97797485961966,116.65258937506886,109.74354842155567,116.2312189770704
2019-06-21,116.60011354546928,97.78032271220964,112.69128747382278,111.52381174032482,101.15557328362668,114.97636598003231,117.2588576690523,109.95460413919223,116.69107188838011
2019-06-24,119.33807007928705,97.77597681993934,112.9620948005816,112.69283883460271,102.2689286905091,116.33139553724088,118.027704749321,108.82784279570518,118.56537648749479
2019-06-25,118.11142334202262,98.1050209709936,112.21594343466906,112.68088834661387,102.63842879162783,116.74353454514166,118.55845846436621,110.55524468972581,119.13413046133823
2019-06-26,117.89818124673204,99.0523318378456,113.54105856808756,111.43706847374229,103.2710734577355,117.57835660335083,118.28470213797016,112.05777152385346,119.02482836489054
2019-06-27,118.09719444218065,98.9399341133186,113.61456705307742,110.34382770836157,101.92631094453239,119.42297855914512,117.40052931116576,111.06846115054792,116.68575760981082
2019-06-28,117.44502433950126,97.75955236167052,115.44881990309214,111.45746875276569,101.31633996009717,122.05297239933644,118.55396145689502,110.78345169709252,114.01925355728213
2019-07-01,120.07514062425906,96.53259186266529,113.724602397724,112.59591704299814,103.73101912971686,123.72177555955336,119.24696374711792,111.46351420931812,114.99990980236707
2019-07-02,120.99980327867281,96.83782770685053,113.89356422899752,112.58562067742758,103.04614509294696,123.45579650491175,117.41324611547755,111.41568186836743,113.98764167002442
2019-07-03,119.80446805432514,97.05108991436249,115.45923805799944,113.62360567836602,101.5790245640076,122.36789770582936,118.52088409179773,110.44133280754001,113.80283714545203
2019-07-04,120.48900268309775,96.21521882026656,115.63206022413661,112.2564431624165,101.05396414024838,122.79959495415815,116.80861265776181,110.9574228948578,113.83862696368222
2019-07-05,121.1802400057069,96.4672270544492,117.19077598365268,112.44555910086711,100.69510326657087,123.00307069622957,117.46853259492997,111.06418022810267,113.93925414890849
2019-07-08,120.43929211776445,95.91280617654527,115.70568824974774,114.37712832260564,99.56829282624945,122.26147406982571,116.73217163729296,112.06336553147203,113.67897139962592
2019-07-09,121.92863084717143,95.35202997344547,116.06913951029524,113.53462358205975,101.65792725113303,120.95761937052877,117.13296118703451,112.79286726577496,114.18140658614828
2019-07-10,121.77621739087081,95.28276374791483,116.17527281859901,113.4337318024005,102.63934352008317,123.5724606771029,116.57582361115028,111.39803431749193,114.1432550257053
2019-07-11,124.84351071233284,94.60921867944366,118.04763403819088,115.30393882631714,102.1549120903412,124.30075778074794,118.44264198752965,111.05518741230165,113.98087018844353
2019-07-12,124.22130227563608,93.75325371381884,117.38429501748733,114.03511642659208,102.23892393103841,123.4613969276008,118.76394632504899,109.48914694672726,114.39497501238016
2019-07-15,125.26616319033693,92.0495794993759,117.85883886290746,115.42336709306275,101.12753392188483,125.4908509653736,119.29473983641945,108.81657796750733,114.39189002155916
2019-07-16,125.99175552864688,92.16178110022743,118.51960538138877,114.48081720701062,101.3401562366112,123.88757596004696,119.22902803181385,107.9450789409777,113.6564248201824
2019-07-17,127.53571654540328,93.16363231255762,119.26336600279133,113.36196032930104,101.08815550485362,125.37850533463906,119.44850377074803,110.39205587924717,114.13666938327066
2019-07-18,127.8312645690107,92.93836748667303,119.47367453338454,113.25537036193668,101.81770016941721,126.5803382879906,118.62395473681218,109.0666545094777,112.22952163737764
2019-07-19,128.51057742887758,92.02043977292398,117.12633591100892,113.72882723866779,104.29679076073437,126.63637961323411,119.62734332343739,109.20560822395764,112.18077754535113
2019-07-22,129.69631407053046,91.81428423308826,117.4813698126925,114.13211317298403,103.69228662250507,127.89297050940019,119.48946687556266,108.48276352401673,112.80731618910413
2019-07-23,128.66420488577683,91.88466728036312,117.52999760987366,115.36689181000577,104.21053287884885,127.92667698211291,120.47658146975849,109.97219107499308,113.46018798711665
2019-07-24,128.74114631117436,90.79811149165216,116.41125484129495,115.09217293967626,103.66389206886694,127.76473321908092,120.60137443492074,110.5792713444448,113.44133804787843
2019-07-25,129.39901617981562,90.8988829924705,114.31557402516009,114.13220003796454,103.57462414294119,126.37580029989151,121.34763883757714,112.24644854024326,114.81269655542134
2019-07-26,129.20288664392135,92.23445421858432,114.53352703145457,113.82614755751965,103.02753151305532,126.07814841011067,120.96382674245432,112.48357030254692,115.04453985248584
2019-07-29,129.27122489506843,92.66236734519863,115.88729713870514,114.90948208810126,101.64285849756132,123.1335641684919,122.0975165802426,111.09563195670027,114.85787827890512
2019-07-30,127.91374721498127,91.14351149985865,116.53999097778716,115.79461345828881,101.1412212633623,120.21557692288118,121.52968048875341,111.56346027143589,113.3206172867319
2019-07-31,128.1996449887273,91.1759037819214,117.2382600088248,115.9835042700733,100.2656469512466,121.64331844848077,121.40845878112327,111.59046148889745,112.38186364038312
2019-08-01,127.72763582486586,90.4620159610652,117.10536531622695,117.93364092857344,99.02376640385022,119.86264009180351,123.16954317909892,111.42566120895493,111.72946137797636
2019-08-02,129.05340712455353,89.9908069853742,119.2030400133888,118.7508853700285,98.61758144878003,122.39225204621573,122.52784840170938,112.26585850526327,112.10192194671511
2019-08-05,130.71594712851535,91.37413160815115,119.29872820359253,117.96745353565052,99.09667459988975,121.67180044763575,124.94367794087573,112.4670098316205,111.77148904044574
2019-08-06,131.00974257984163,90.26350875141347,118.26759117137422,119.37282923053046,98.53273394334006,120.53436277530645,125.64166806911683,113.79103998600633,112.58967113474327
2019-08-07,132.31473720439365,89.66515446126537,116.74766903050977,121.13890758751596,98.28189011303952,120.3091561811507,127.29206952931047,114.447896085924,113.13227568946589
2019-08-08,135.11696442818103,89.16615598021235,117.83462942817029,121.26480277840858,98.58092040520063,122.12039475740437,127.968328918716,115.08903926403772,114.34177129659118
2019-08-09,134.71916162026793,88.5061255024255,116.7353815432163,119.09199763896845,100.56528001028609,120.91442466124937,127.76493787165329,114.84580969291507,114.73173652683084
2019-08-12,135.82948597326555,89.27330210107878,116.15205052461054,118.96354862033525,100.88459083725392,120.69095059355124,129.785117540009,115.43755341171678,115.58897963817793
2019-08-13,136.75130151349782,90.3138440357579,116.40908779841375,117.57344733209396,101.31696749138163,120.01040013223997,129.20304803872486,116.13697806355867,117.00788141583442
2019-08-14,136.84719744245245,90.62308282569188,118.355762545181,117.90015541000204,103.89050306493675,120.71374158056709,127.13474884298992,117.02513596752051,117.48878747184861
2019-08-15,138.59444051549184,91.2469825336112,118.26013588241267,116.60236943342677,103.7373688031091,119.80738255651302,126.50250464007888,117.73664311725878,119.41705353171021
2019-08-16,139.1818386124144,90.26681458117345,118.8173974912735,117.98726553914972,103.19294603847946,119.71560415562091,126.5833390402945,116.92511653573807,120.21089901257464
2019-08-19,139.09239396114214,90.67068531607951,117.8840868566198,117.55932585797797,103.9516992115207,119.3542572508179,128.73025549960317,116.5426724746542,120.52663466506297
2019-08-20,140.39369344870147,89.50833984499225,115.99693258646975,115.93468937964376,105.25191413823136,118.79287770114229,131.94588594402202,115.98093853366089,120.79738150376065
2019-08-21,142.52567251966315,91.26684695601898,118.33778565587374,117.3246639721283,106.32847679570725,119.5195918564769,132.9863783308311,115.4361587612583,119.92701581702407
2019-08-22,142.59240645405384,91.16577076475815,117.8910063765172,118.15829877300096,107.34628593935153,119.67930093341958,134.9235135216211,114.25464564394174,119.76762970107822
2019-08-23,141.7006766087234,89.61676329677182,117.85785312703891,118.08147291436215,108.946908099985,120.45500530317645,133.69089686831214,116.33212178594796,121.21806701088747
2019-08-26,142.55348005260706,89.46990567283514,116.85261211413298,117.72575521580649,110.1285576583243,122.68056564553345,135.7225429138654,115.85391293482876,120.0023996833909
2019-08-27,142.81477026976356,88.03127402133377,117.26860385654219,117.62047151811406,109.69949440154434,120.90624642886311,136.4510225461782,115.32987223049432,118.74247410361436
2019-08-28,139.06036938594798,88.05240481856012,119.30858244546532,119.54113307035514,109.2813341951332,120.28032417225903,137.1253185174925,114.30412057976231,119.14112684880136
2019-08-29,140.14070157745914,89.1237252573464,119.25533890724782,119.37096365289148,108.43267235326226,119.40388860772858,136.9006139634458,114.75895653326656,120.23417429628833
2019-08-30,139.15071154515093,90.43489114962033,119.00970236325131,119.40655320826616,107.72362962279523,116.75816747034258,138.1180370980743,115.61855096665545,119.97495325177916
2019-09-02,139.30845903523272,90.92230261056163,117.3241188970148,118.87054050805537,108.58942837281202,115.44023267361938,138.57095744846822,114.20304101058541,120.56515921505344
2019-09-03,139.3311987686365,89.59000506992363,118.681816850821,118.1073277271427,107.81511826034252,115.71706661227547,140.15320214601198,113.16866445948052,120.69578026323586
